voxel,eccen,stimulus_superclass,preferred_period,tuning_curve_bandwidth,inf_warning,side,subj,varea,angle,gml_r2,sigma
24,1.34280264377594,forward spiral,0.203241445145766,11.1232317339945,False,0,1,6,4.96227335217731,1.8151939,6.07203912734985
24,1.34280264377594,radial,0.000488281250021093,21.4372330134023,False,0,1,6,4.96227335217731,1.8151939,6.07203912734985
24,1.34280264377594,reverse spiral,0.00048828125014283,10.0132275733539,False,0,1,6,4.96227335217731,1.8151939,6.07203912734985
25,1.094123005867,angular,0.417470365407968,0.178089044522261,False,0,1,6,4.99550407652224,1.0756373,6.19427442550659
25,1.094123005867,forward spiral,0.545799186184321,2.52021001750146,False,0,1,6,4.99550407652224,1.0756373,6.19427442550659
25,1.094123005867,radial,0.655293171988072,0.795159031806362,False,0,1,6,4.99550407652224,1.0756373,6.19427442550659
25,1.094123005867,reverse spiral,0.618035250033673,0.127127127127127,False,0,1,6,4.99550407652224,1.0756373,6.19427442550659
26,8.65021228790283,angular,1.41072820051947,7.24123358818026,False,0,1,6,6.17824104758003,4.60726,8.92556285858154
26,8.65021228790283,forward spiral,0.563665754479838,5.60922436897476,False,0,1,6,6.17824104758003,4.60726,8.92556285858154
26,8.65021228790283,radial,27.7305531759927,23.5482331508233,False,0,1,6,6.17824104758003,4.60726,8.92556285858154
26,8.65021228790283,reverse spiral,0.0048283707634868,23.5482331508233,False,0,1,6,6.17824104758003,4.60726,8.92556285858154
27,8.10834980010986,angular,1.41928377514921,6.63722886996103,False,0,1,6,0.0997257954435432,3.4258664,8.87716007232666
27,8.10834980010986,forward spiral,0.820233867745829,3.95521973442969,False,0,1,6,0.0997257954435432,3.4258664,8.87716007232666
27,8.10834980010986,reverse spiral,0.520246169822616,23.5482331508233,False,0,1,6,0.0997257954435432,3.4258664,8.87716007232666
28,7.78175067901611,angular,1.58510580528487,6.19822956405793,False,0,1,6,0.235261120694564,3.5438657,8.89287185668945
28,7.78175067901611,forward spiral,1.11574796549445,3.35922394826322,False,0,1,6,0.235261120694564,3.5438657,8.89287185668945
28,7.78175067901611,reverse spiral,1.66003356709383,23.5482331508233,False,0,1,6,0.235261120694564,3.5438657,8.89287185668945
30,9.82103633880615,angular,0.622505465267996,10.7922296219068,False,0,1,6,5.33814568329205,8.382267,10.3362007141113
30,9.82103633880615,forward spiral,0.0333020606569698,13.2562285556648,False,0,1,6,5.33814568329205,8.382267,10.3362007141113
30,9.82103633880615,radial,0.000488281297422136,17.7712338320241,False,0,1,6,5.33814568329205,8.382267,10.3362007141113
30,9.82103633880615,reverse spiral,0.000488281254495391,20.537233377652,False,0,1,6,5.33814568329205,8.382267,10.3362007141113
31,8.98758697509766,angular,0.664141769185137,10.8822315368412,False,0,1,6,5.71628233383411,8.321327,9.58377456665039
31,8.98758697509766,forward spiral,0.760875304698692,5.80123204928197,False,0,1,6,5.71628233383411,8.321327,9.58377456665039
31,8.98758697509766,radial,0.000488281250108604,20.7352303914488,False,0,1,6,5.71628233383411,8.321327,9.58377456665039
31,8.98758697509766,reverse spiral,0.000488281250001572,19.425231252753,False,0,1,6,5.71628233383411,8.321327,9.58377456665039
32,8.16428470611572,angular,0.0102984535319173,23.5482331508233,False,0,1,6,5.93774748113374,6.151885,9.36179542541504
32,8.16428470611572,forward spiral,1.06308944298551,3.59322457653603,False,0,1,6,5.93774748113374,6.151885,9.36179542541504
32,8.16428470611572,radial,0.000488281250004707,22.9212338901417,False,0,1,6,5.93774748113374,6.151885,9.36179542541504
32,8.16428470611572,reverse spiral,0.000488281250000017,17.9112296311491,False,0,1,6,5.93774748113374,6.151885,9.36179542541504
33,7.53697490692139,angular,1.30943263046448,10.284228538412,False,0,1,6,6.28134759286938,4.1051807,9.29486560821533
33,7.53697490692139,forward spiral,1.33369744145831,2.72520963151012,False,0,1,6,6.28134759286938,4.1051807,9.29486560821533
33,7.53697490692139,radial,0.400493293629267,23.5482331508233,False,0,1,6,6.28134759286938,4.1051807,9.29486560821533
33,7.53697490692139,reverse spiral,0.000488281250053821,22.9492341758589,False,0,1,6,6.28134759286938,4.1051807,9.29486560821533
34,6.62467527389526,angular,2.19141906344311,5.91122735489827,False,0,1,6,0.447427974206234,4.53645,9.53634643554688
34,6.62467527389526,forward spiral,2.25187642626197,1.06517752958826,False,0,1,6,0.447427974206234,4.53645,9.53634643554688
34,6.62467527389526,reverse spiral,20.5445139084722,23.5482331508233,False,0,1,6,0.447427974206234,4.53645,9.53634643554688
35,6.51330375671387,angular,1.94981238718105,4.46522326116306,False,0,1,6,0.912160103911367,4.2616606,9.66199684143066
36,6.16423988342285,angular,2.35327265999789,6.78422614087136,False,0,1,6,0.210059360983035,4.1007576,10.0269336700439
36,6.16423988342285,forward spiral,2.04756246239458,0.999166527754626,False,0,1,6,0.210059360983035,4.1007576,10.0269336700439
36,6.16423988342285,radial,2.31916951234876,23.5482331508233,False,0,1,6,0.210059360983035,4.1007576,10.0269336700439
36,6.16423988342285,reverse spiral,0.1586571986123,23.5472331409222,False,0,1,6,0.210059360983035,4.1007576,10.0269336700439
37,6.18013191223145,angular,1.87230029697105,4.90922314650666,False,0,1,6,0.893453527782432,4.5544147,9.91300487518311
37,6.18013191223145,forward spiral,2.17324947681398,1.04717452908818,False,0,1,6,0.893453527782432,4.5544147,9.91300487518311
37,6.18013191223145,reverse spiral,13.6383641504925,12.9262308255505,False,0,1,6,0.893453527782432,4.5544147,9.91300487518311
38,5.58131885528564,angular,2.26454606838319,9.6622300530965,False,0,1,6,0.187320359489557,4.3941555,10.1468772888184
38,5.58131885528564,forward spiral,1.70856592117462,1.51821688812688,False,0,1,6,0.187320359489557,4.3941555,10.1468772888184
38,5.58131885528564,radial,0.49738367957344,23.5482331508233,False,0,1,6,0.187320359489557,4.3941555,10.1468772888184
38,5.58131885528564,reverse spiral,0.000488281250151331,22.0812349067543,False,0,1,6,0.187320359489557,4.3941555,10.1468772888184
39,5.81892061233521,angular,1.85272134257367,5.76022154698258,False,0,1,6,0.758729800873613,4.7694864,10.1590347290039
39,5.81892061233521,forward spiral,1.99516308000981,1.14219036506084,False,0,1,6,0.758729800873613,4.7694864,10.1590347290039
39,5.81892061233521,reverse spiral,8.3617356407565,23.5442331112189,False,0,1,6,0.758729800873613,4.7694864,10.1590347290039
40,4.45584440231323,angular,0.846932106965541,23.5482331508233,False,0,1,6,5.98006843980646,3.7686706,9.63247966766357
40,4.45584440231323,forward spiral,0.843964442032932,4.07822656814267,False,0,1,6,5.98006843980646,3.7686706,9.63247966766357
40,4.45584440231323,radial,0.00400240693222478,23.5482331508233,False,0,1,6,5.98006843980646,3.7686706,9.63247966766357
40,4.45584440231323,reverse spiral,0.000488281250000132,15.3492325641298,False,0,1,6,5.98006843980646,3.7686706,9.63247966766357
41,4.98691701889038,angular,2.50537628537323,23.5482331508233,False,0,1,6,6.17001600771138,3.607589,9.75494861602783
41,4.98691701889038,forward spiral,1.42336272462092,1.8502055783976,False,0,1,6,6.17001600771138,3.607589,9.75494861602783
41,4.98691701889038,radial,0.113353612023162,23.5482331508233,False,0,1,6,6.17001600771138,3.607589,9.75494861602783
41,4.98691701889038,reverse spiral,0.000488281251089895,14.9372333942718,False,0,1,6,6.17001600771138,3.607589,9.75494861602783
42,2.0663731098175,angular,0.00325997937206806,23.5482331508233,False,0,1,6,4.9413992125924,13.454461,6.04843139648438
42,2.0663731098175,forward spiral,0.00048828125002868,18.7952349404368,False,0,1,6,4.9413992125924,13.454461,6.04843139648438
42,2.0663731098175,radial,0.000488281250046464,17.9312298875627,False,0,1,6,4.9413992125924,13.454461,6.04843139648438
42,2.0663731098175,reverse spiral,0.000488281250033654,18.187233169656,False,0,1,6,4.9413992125924,13.454461,6.04843139648438
43,2.15077066421509,angular,0.0673071825178861,23.5482331508233,False,0,1,6,5.14466626443898,7.292855,6.01861047744751
43,2.15077066421509,forward spiral,0.000488281250014676,15.7392314592862,False,0,1,6,5.14466626443898,7.292855,6.01861047744751
43,2.15077066421509,radial,0.000488281250088116,17.3512344761416,False,0,1,6,5.14466626443898,7.292855,6.01861047744751
43,2.15077066421509,reverse spiral,0.000488281250052105,19.1552336004098,False,0,1,6,5.14466626443898,7.292855,6.01861047744751
44,2.27946162223816,angular,0.000488281250000014,23.2952329523295,False,0,1,6,5.33570596141742,8.557558,6.0888409614563
44,2.27946162223816,forward spiral,0.00048828125,11.1432321506698,False,0,1,6,5.33570596141742,8.557558,6.0888409614563
44,2.27946162223816,radial,0.000488281250012132,18.091231938871,False,0,1,6,5.33570596141742,8.557558,6.0888409614563
44,2.27946162223816,reverse spiral,0.000488281250000253,15.5252352308368,False,0,1,6,5.33570596141742,8.557558,6.0888409614563
45,2.53852558135986,angular,0.152638015271531,7.4152247037789,False,0,1,6,5.43641193330017,3.6173522,7.2643837928772
45,2.53852558135986,forward spiral,0.000488281250036748,9.20123003075077,False,0,1,6,5.43641193330017,3.6173522,7.2643837928772
45,2.53852558135986,radial,0.000513231389908476,23.5482331508233,False,0,1,6,5.43641193330017,3.6173522,7.2643837928772
45,2.53852558135986,reverse spiral,0.000488281250000085,12.0912325237024,False,0,1,6,5.43641193330017,3.6173522,7.2643837928772
46,2.90472722053528,angular,0.260960249041058,7.47723366355199,False,0,1,6,5.47405411741179,4.905802,6.58097362518311
46,2.90472722053528,forward spiral,0.00049899507822061,17.1662319761078,False,0,1,6,5.47405411741179,4.905802,6.58097362518311
46,2.90472722053528,radial,1.06018070839718,23.5482331508233,False,0,1,6,5.47405411741179,4.905802,6.58097362518311
46,2.90472722053528,reverse spiral,0.00048828125,14.80723136299,False,0,1,6,5.47405411741179,4.905802,6.58097362518311
47,3.34391164779663,angular,0.0865184799896511,14.9142294496838,False,0,1,6,5.58268019721838,4.1674256,5.80190706253052
47,3.34391164779663,forward spiral,0.388423724451475,8.11323180662304,False,0,1,6,5.58268019721838,4.1674256,5.80190706253052
47,3.34391164779663,radial,11.9948111554641,23.5482331508233,False,0,1,6,5.58268019721838,4.1674256,5.80190706253052
47,3.34391164779663,reverse spiral,0.00048828125,16.3612337319105,False,0,1,6,5.58268019721838,4.1674256,5.80190706253052
48,3.8140697479248,angular,0.0165865395679958,23.5482331508233,False,0,1,6,5.90139000593197,5.1447926,8.55170059204102
48,3.8140697479248,forward spiral,0.421689152290744,7.220225632051,False,0,1,6,5.90139000593197,5.1447926,8.55170059204102
48,3.8140697479248,radial,0.0332816099624917,23.5482331508233,False,0,1,6,5.90139000593197,5.1447926,8.55170059204102
48,3.8140697479248,reverse spiral,0.000488281250000236,16.5852303504215,False,0,1,6,5.90139000593197,5.1447926,8.55170059204102
49,1.81879806518555,angular,0.00048828125,23.5472354723547,False,0,1,6,4.98633454657299,16.78142,6.06104183197021
49,1.81879806518555,forward spiral,0.000488281250090683,17.651232253056,False,0,1,6,4.98633454657299,16.78142,6.06104183197021
49,1.81879806518555,radial,0.000488281250001516,16.7672328782344,False,0,1,6,4.98633454657299,16.78142,6.06104183197021
49,1.81879806518555,reverse spiral,0.000488281250000237,16.1492307032958,False,0,1,6,4.98633454657299,16.78142,6.06104183197021
50,1.65388834476471,angular,0.000488281250000515,23.3252332523325,False,0,1,6,5.02919103365141,8.80878,6.09133768081665
50,1.65388834476471,forward spiral,0.000488281250054817,17.1692320166489,False,0,1,6,5.02919103365141,8.80878,6.09133768081665
50,1.65388834476471,radial,0.000488281250000022,15.3472325338263,False,0,1,6,5.02919103365141,8.80878,6.09133768081665
50,1.65388834476471,reverse spiral,0.000488281250041845,14.0752345872431,False,0,1,6,5.02919103365141,8.80878,6.09133768081665
51,1.48822343349457,angular,0.00183276184746835,23.5482331508233,False,0,1,6,5.09619593365121,3.148055,6.20078945159912
51,1.48822343349457,forward spiral,0.000488281250000306,16.5472298226364,False,0,1,6,5.09619593365121,3.148055,6.20078945159912
51,1.48822343349457,radial,0.000488281250101868,13.8592309871831,False,0,1,6,5.09619593365121,3.148055,6.20078945159912
51,1.48822343349457,reverse spiral,0.000488281250002484,11.7352347046941,False,0,1,6,5.09619593365121,3.148055,6.20078945159912
52,1.21743047237396,angular,0.000787930049442555,23.5482331508233,False,0,1,6,5.27145007616335,1.6363978,6.27092981338501
52,1.21743047237396,radial,0.000488281251384657,20.4952329003739,False,0,1,6,5.27145007616335,1.6363978,6.27092981338501
52,1.21743047237396,reverse spiral,0.000488281250267979,13.2312281246228,False,0,1,6,5.27145007616335,1.6363978,6.27092981338501
53,9.2541036605835,angular,2.09978419919047,6.51023250830387,False,0,1,6,6.23730543318414,3.998667,8.88895511627197
53,9.2541036605835,forward spiral,0.000488281250000513,14.3112308263037,False,0,1,6,6.23730543318414,3.998667,8.88895511627197
53,9.2541036605835,reverse spiral,0.0091011598801211,23.5482331508233,False,0,1,6,6.23730543318414,3.998667,8.88895511627197
54,8.60384178161621,angular,1.81991682017387,6.21722204364442,False,0,1,6,0.258579759199298,3.0682683,8.65986824035645
54,8.60384178161621,forward spiral,0.000488281250252746,12.8912302005393,False,0,1,6,0.258579759199298,3.0682683,8.65986824035645
55,7.88232612609863,angular,2.00211185281144,5.26621942580941,False,0,1,6,0.526515735940263,3.558129,8.65155410766602
55,7.88232612609863,forward spiral,0.917461527521746,5.59622384895396,False,0,1,6,0.526515735940263,3.558129,8.65155410766602
56,7.39069843292236,angular,2.6018709598197,4.66822229629982,False,0,1,6,0.981801766416939,4.7711015,8.63900089263916
56,7.39069843292236,forward spiral,2.46968421220809,1.82120235581731,False,0,1,6,0.981801766416939,4.7711015,8.63900089263916
57,7.17164468765259,angular,2.45470794797564,4.53822691134557,False,0,1,6,1.2690417994774,4.938352,8.64517974853516
57,7.17164468765259,forward spiral,2.38381354964807,1.95321702411379,False,0,1,6,1.2690417994774,4.938352,8.64517974853516
59,9.97012996673584,angular,2.35730437183285,6.78322610753692,False,0,1,6,5.89458736040153,3.6149383,9.45998477935791
59,9.97012996673584,forward spiral,0.000488281252914777,15.6112295769055,False,0,1,6,5.89458736040153,3.6149383,9.45998477935791
59,9.97012996673584,radial,2.69024629876061,3.84922642508383,False,0,1,6,5.89458736040153,3.6149383,9.45998477935791
59,9.97012996673584,reverse spiral,0.00809217729829305,13.5942343833514,False,0,1,6,5.89458736040153,3.6149383,9.45998477935791
60,7.60819864273071,angular,1.80024574986925,5.58322332893316,False,0,1,6,0.337163784013138,3.6910057,8.87274169921875
60,7.60819864273071,forward spiral,1.22524914223657,3.65121477733984,False,0,1,6,0.337163784013138,3.6910057,8.87274169921875
61,7.28973054885864,angular,1.92860245703718,4.79621800990954,False,0,1,6,0.544282482520508,3.832543,8.89718341827393
61,7.28973054885864,forward spiral,1.76654614466603,2.76021232402493,False,0,1,6,0.544282482520508,3.832543,8.89718341827393
62,6.88603448867798,angular,2.14338837140694,4.27322490657403,False,0,1,6,1.06170725176368,4.461032,8.93163681030273
62,6.88603448867798,forward spiral,2.41180955788293,1.52721817402486,False,0,1,6,1.06170725176368,4.461032,8.93163681030273
63,6.42014312744141,angular,1.91922446682119,4.22622243275962,False,0,1,6,1.19874180355036,4.3278933,9.24842739105225
63,6.42014312744141,forward spiral,2.31028208307593,1.43920560080011,False,0,1,6,1.19874180355036,4.3278933,9.24842739105225
64,5.5392861366272,angular,1.55700289874422,6.70523121486948,False,0,1,6,0.810516832482967,4.828775,10.6265230178833
64,5.5392861366272,forward spiral,1.89333466882342,1.58119764970621,False,0,1,6,0.810516832482967,4.828775,10.6265230178833
64,5.5392861366272,reverse spiral,0.0592113800188147,23.5472331409222,False,0,1,6,0.810516832482967,4.828775,10.6265230178833
65,5.89966154098511,angular,1.64214646215566,4.72022477260822,False,0,1,6,1.2142880064137,4.3642163,9.90639400482178
65,5.89966154098511,forward spiral,2.12089057020576,1.55819477434679,False,0,1,6,1.2142880064137,4.3642163,9.90639400482178
66,4.34792757034302,angular,0.226356913544592,23.5482331508233,False,0,1,6,0.027511119850791,3.231752,11.2752780914307
66,4.34792757034302,forward spiral,0.100466725791889,13.1562308110669,False,0,1,6,0.027511119850791,3.231752,11.2752780914307
